gene_id,ensembl,symbol,pvalue,padj,EBV,NOKS,reg,residuals
ENSG00000107829_FBXW4,ENSG00000107829,FBXW4,0.888897057931272,0.9719281245024294,0.4577211093927845,0.3215046890068639,Upregulated,0.2164290718957773
ENSG00000107833_NPM3,ENSG00000107833,NPM3,0.03631066607961814,0.3430942619352004,-1.32255658326188,-2.2789475312438343,Downregulated,0.38781316239013275
ENSG00000107854_TNKS2,ENSG00000107854,TNKS2,0.3493766106774462,0.7467237601271931,1.1925361747499765,1.1940138444894457,Upregulated,0.2964185031027608
ENSG00000107862_GBF1,ENSG00000107862,GBF1,0.22455093337173243,0.6392782843420234,-0.08883705089909742,-0.10667608979631768,Downregulated,-0.0087757269455371
ENSG00000107863_ARHGAP21,ENSG00000107863,ARHGAP21,0.11205673115040671,0.5024239849007278,-0.4555736600366213,-0.43402296932455164,Downregulated,-0.12983568429410797
ENSG00000107864_CPEB3,ENSG00000107864,CPEB3,0.03061983620594081,0.32011878044345055,0.6354663373969913,1.2423608375690438,Upregulated,-0.2969361688604621
ENSG00000107872_FBXL15,ENSG00000107872,FBXL15,0.39121085496195207,0.775982298556667,0.16511169387691518,-0.3654922903106535,Mixed,0.43941680491877133
ENSG00000107874_CUEDC2,ENSG00000107874,CUEDC2,0.12635621397016428,0.5210401604124322,-0.28035180201426335,-0.8782861884831707,Downregulated,0.3788095451474894
ENSG00000107882_SUFU,ENSG00000107882,SUFU,0.16822614812514877,0.5799461363505862,0.508742469306031,0.739458013514983,Upregulated,-0.04622713712702017
ENSG00000107890_ANKRD26,ENSG00000107890,ANKRD26,0.8337604071120264,0.9569420592968501,0.12314952216746822,-0.047181936730072656,Mixed,0.1585599719553749
ENSG00000107897_ACBD5,ENSG00000107897,ACBD5,0.8378303675172095,0.9570009225497234,0.20268067990509359,-0.01212695602892608,Mixed,0.21178206482702147
ENSG00000107902_LHPP,ENSG00000107902,LHPP,0.816224286418907,0.9514206132733813,-0.03785289899853822,-0.2620739963624738,Downregulated,0.1588358919258595
ENSG00000107929_LARP4B,ENSG00000107929,LARP4B,0.6255746436758112,0.8886930835484533,0.2368894702454621,0.01566688511465864,Upregulated,0.22513133806323815
ENSG00000107937_GTPBP4,ENSG00000107937,GTPBP4,0.020790973295639215,0.27888577869686904,-0.8094862150353082,-1.6979196114541644,Downregulated,0.4648170737268517
ENSG00000107938_C10orf137,ENSG00000107938,C10orf137,0.13358243754740923,0.5298058824524389,-0.29219778037110145,-0.7443673957335281,Downregulated,0.2664563596904438
ENSG00000107949_BCCIP,ENSG00000107949,BCCIP,0.1489100580276906,0.5548766528040672,-1.0540812376180377,-1.6829874497275792,Downregulated,0.20901533519116886
ENSG00000107951_MTPAP,ENSG00000107951,MTPAP,0.0714724228089276,0.4340575215972949,-0.8430191017507612,-1.4900629083935046,Downregulated,0.2752859415617151
ENSG00000107954_NEURL,ENSG00000107954,NEURL,0.7247578859083095,1,-0.04504096422349084,-0.10226805133905015,Downregulated,0.03171208891136133
ENSG00000107957_SH3PXD2A,ENSG00000107957,SH3PXD2A,0.02218747391208736,0.28864281200565145,-0.6115764933257307,-0.24527012635795445,Downregulated,-0.42749915153369317
ENSG00000107959_PITRM1,ENSG00000107959,PITRM1,0.7730658975810258,0.9400386190052301,-0.21247087102040887,-0.37770829383326376,Downregulated,0.07100245585415114
ENSG00000107960_OBFC1,ENSG00000107960,OBFC1,0.0702533348668475,0.4308544285428153,-1.0197888984023529,-0.5778554409086364,Downregulated,-0.5861034142301467
ENSG00000107968_MAP3K8,ENSG00000107968,MAP3K8,0.0709511663388506,0.4327644293541095,3.6618340476291187,4.016112651076287,Upregulated,0.6477069212436749
ENSG00000107984_DKK1,ENSG00000107984,DKK1,0.492697972231117,0.8304026004510479,-4.404702644589838,-5.127084193933169,Downregulated,-0.5567818089891369
ENSG00000108010_GLRX3,ENSG00000108010,GLRX3,0.7095355006390763,0.9167545782427187,-0.15687716354889567,-0.54967963539238,Downregulated,0.2556621359684677
ENSG00000108021_C10orf18,ENSG00000108021,C10orf18,0.21428259740929612,0.6292025411346969,-0.27989030171877444,-0.8851427705353087,Downregulated,0.38441696931343994
ENSG00000108039_XPNPEP1,ENSG00000108039,XPNPEP1,0.7670991496753361,0.9382258383713057,-0.08007577098070191,-0.35763445114459724,Downregulated,0.18833196410511963
ENSG00000108055_SMC3,ENSG00000108055,SMC3,0.7032238124616896,0.9152517438289479,-0.7843583407430857,-0.7222576077841097,Downregulated,-0.24229778691949447
ENSG00000108061_SHOC2,ENSG00000108061,SHOC2,0.13580987085328916,0.5347725338587123,0.5443389161860706,0.7139933950099768,Upregulated,0.008480725210558085
ENSG00000108064_TFAM,ENSG00000108064,TFAM,0.18901458964476714,0.6035496028540331,-1.0090127766141253,-1.650883151451681,Downregulated,0.22998924389684802
ENSG00000108091_CCDC6,ENSG00000108091,CCDC6,0.19602418671686825,0.6094328612302017,0.3731470698752166,0.5241793782096958,Upregulated,-0.020254067050135015
ENSG00000108094_CUL2,ENSG00000108094,CUL2,0.43206871289019716,0.7995739790842324,-0.31102718210211894,-0.4646896306831295,Downregulated,0.03772638705304294
ENSG00000108100_CCNY,ENSG00000108100,CCNY,0.668912668784263,0.9055519056995832,-0.17013118615359926,-0.30226853738100196,Downregulated,0.05672395391045478
ENSG00000108106_UBE2S,ENSG00000108106,UBE2S,0.3936414431146519,0.7772739139227719,-1.4486142170803824,-1.9522238141238593,Downregulated,0.016546565535973057
ENSG00000108107_RPL28,ENSG00000108107,RPL28,0.8632387422171927,0.9660329415795929,0.6825039549061487,0.576163497946146,Upregulated,0.25008828849619397
ENSG00000108175_ZMIZ1,ENSG00000108175,ZMIZ1,0.23519122755711672,0.6506648240257333,1.1056322550614897,1.361266242837863,Upregulated,0.0839902182847529
ENSG00000108176_DNAJC12,ENSG00000108176,DNAJC12,0.015639220612666736,0.25564201256350816,-0.16769770816399293,-0.905528001526762,Downregulated,0.5119088542594893
ENSG00000108179_PPIF,ENSG00000108179,PPIF,0.003147987544167258,0.14039336858314852,-0.5089959640425842,0.8574453867525228,Mixed,-1.1525161100504966
ENSG00000108187_PBLD,ENSG00000108187,PBLD,0.2503470199074389,0.6670866516441384,0.31624338993229095,0.3270283338537951,Upregulated,0.07080580941492232
ENSG00000108219_TSPAN14,ENSG00000108219,TSPAN14,0.6141150373691078,0.8840431673598678,0.8948909483072935,0.7878651155070749,Upregulated,0.30359139500759524
ENSG00000108239_TBC1D12,ENSG00000108239,TBC1D12,0.3054171281823752,0.715111985764553,0.49038768732517607,0.20623350590744155,Upregulated,0.3356076653159318
ENSG00000108242_CYP2C18,ENSG00000108242,CYP2C18,0.6068441973502319,0.8801851578812085,3.1189410727235076,3.1315370683160353,Upregulated,0.7686955380611843
ENSG00000108244_KRT23,ENSG00000108244,KRT23,0.6900668815601133,0.9108594407384902,3.9038332660563744,4.5113700944225235,Upregulated,0.5180111639002325
ENSG00000108255_CRYBA1,ENSG00000108255,CRYBA1,0.5643512703395769,1,0.13641919822659523,0.03863265960305964,Upregulated,0.10742505453822257
ENSG00000108256_NUFIP2,ENSG00000108256,NUFIP2,0.830961109225767,0.9563498307192031,0.4182748352377479,0.2730430854498544,Upregulated,0.21335364850115804
ENSG00000108262_GIT1,ENSG00000108262,GIT1,0.06847522717086249,0.42859362808857926,0.007643435313803467,-0.7074924731496699,Mixed,0.5386226284553255
ENSG00000108264_TADA2A,ENSG00000108264,TADA2A,0.9681994315817418,0.9905435485467892,-0.6205695476308342,-0.8198379579786338,Downregulated,-0.005274100745992667
ENSG00000108270_AATF,ENSG00000108270,AATF,0.07850048620409036,0.4459117815446091,-0.5363280017890621,-1.1340771252075028,Downregulated,0.3148066459367905
ENSG00000108272_DHRS11,ENSG00000108272,DHRS11,0.8737826879090059,0.9681135367831759,-0.7451861009711747,-0.9743351166066527,Downregulated,-0.013939206199185353
ENSG00000108278_ZNHIT3,ENSG00000108278,ZNHIT3,0.8523505931600156,0.962656808381793,-0.29771591479429826,-0.5388783092015095,Downregulated,0.10671689640926862
ENSG00000108292_MLLT6,ENSG00000108292,MLLT6,0.10587822259867255,0.49133685452852643,0.18133560521866343,-0.303525000034872,Mixed,0.4091337313235361
ENSG00000108294_PSMB3,ENSG00000108294,PSMB3,0.33027958726288337,0.7309200676777756,-0.42434622509284436,-0.7949416934544283,Downregulated,0.17226436089100508
ENSG00000108296_CWC25,ENSG00000108296,CWC25,0.3239849991645214,0.7269662916349182,-0.011528615101351313,0.017856888742130705,Mixed,-0.024930363863572634
ENSG00000108298_RPL19,ENSG00000108298,RPL19,0.690906049277659,0.9112053888573176,-0.1586395566521721,-0.29905878685199455,Downregulated,0.06580663800149396
ENSG00000108306_FBXL20,ENSG00000108306,FBXL20,0.10780558859160634,0.4948401871690303,0.7009822886780961,0.8414835995962757,Upregulated,0.06944160137394809
ENSG00000108309_RUNDC3A,ENSG00000108309,RUNDC3A,0.43695456807975597,1,0.55946212842729,0.6316935510661472,Upregulated,0.08537067899522185
ENSG00000108312_UBTF,ENSG00000108312,UBTF,0.39775424456433156,0.7797678016111792,-0.3075022896946808,-0.6415777544509897,Downregulated,0.17400733948814237
ENSG00000108342_CSF3,ENSG00000108342,CSF3,0.16489563184899775,0.5746264221310259,-1.4138367996975623,-2.2276598878852845,Downregulated,0.2580411279886475
ENSG00000108344_PSMD3,ENSG00000108344,PSMD3,0.06990682173998759,0.43008055094340686,-0.40782703358307004,-0.8534322944359405,Downregulated,0.23268125208550214
ENSG00000108349_CASC3,ENSG00000108349,CASC3,0.4515542462684984,0.8103277425147447,-0.4719779852239097,-0.8615232323172157,Downregulated,0.17460261899362445
ENSG00000108352_RAPGEFL1,ENSG00000108352,RAPGEFL1,0.3830043901045525,0.7694318052255394,4.088999875847072,3.946058764761663,Upregulated,1.127448794357441
ENSG00000108370_RGS9,ENSG00000108370,RGS9,0.36503775140533556,1,-0.15898952376115677,-0.0826438941521413,Downregulated,-0.09696456957384338
ENSG00000108375_RNF43,ENSG00000108375,RNF43,0.39832972389545934,0.7797990213841274,-0.16673756073090112,-0.054499862175649276,Downregulated,-0.12583494488324318
ENSG00000108379_WNT3,ENSG00000108379,WNT3,0.4545602217375847,1,-0.5158004762137605,-0.4059352921715915,Downregulated,-0.2111425440305844
ENSG00000108381_ASPA,ENSG00000108381,ASPA,0.38603272459924837,0.7717807624713474,0.20210540719146217,0.27386143631814946,Upregulated,-0.0034299589184000933
ENSG00000108384_RAD51C,ENSG00000108384,RAD51C,0.08760335480873345,0.46127785658354353,-1.6487904127348973,-1.9550994382086628,Downregulated,-0.181471449481609
ENSG00000108387_SEPT4,ENSG00000108387,SEPT4,0.4730064798411044,1,-0.22189571104030725,-0.26624396230968395,Downregulated,-0.02207732476598294
ENSG00000108389_MTMR4,ENSG00000108389,MTMR4,0.6353281135758722,0.8943018420649005,-0.14095834448560043,-0.1998246644311729,Downregulated,0.009011786810755457
ENSG00000108395_TRIM37,ENSG00000108395,TRIM37,0.6983285922920044,0.9137442280746426,-0.561797324577531,-0.6789659948592616,Downregulated,-0.05222749902740928
ENSG00000108406_DHX40,ENSG00000108406,DHX40,0.11039922824243212,0.499124007563431,-0.011367295812651753,0.043050820917225514,Mixed,-0.0436773076110002
ENSG00000108417_KRT37,ENSG00000108417,KRT37,0.0014390705432730708,0.10155496705377336,0.7010701289183894,1.9057313387836778,Upregulated,-0.7291976506199545
ENSG00000108423_TUBD1,ENSG00000108423,TUBD1,0.21957998622098837,0.6326907942831126,-0.04565548528396985,0.050130265848433136,Mixed,-0.08327868146253889
ENSG00000108424_KPNB1,ENSG00000108424,KPNB1,0.5485125246494759,0.8539327349485062,-0.5861946920968857,-0.6953825299069633,Downregulated,-0.06430411563474107
ENSG00000108433_GOSR2,ENSG00000108433,GOSR2,0.7236698207602685,0.9221383321463107,-0.46177324168886424,-0.443415237427462,Downregulated,-0.12898628786061914
ENSG00000108439_PNPO,ENSG00000108439,PNPO,0.11626729453826153,0.5059878164720906,0.07633074632163131,-0.6809167200842311,Mixed,0.5873646079503051
ENSG00000108443_RPS6KB1,ENSG00000108443,RPS6KB1,0.3863054582196572,0.7718776571070405,0.3119064691579352,0.4254932600094407,Upregulated,-0.007429886296370261
ENSG00000108448_TRIM16L,ENSG00000108448,TRIM16L,0.09833053365001235,0.47773511579498307,2.8389064711154255,2.889996875704205,Upregulated,0.6699389308511365
ENSG00000108465_CDK5RAP3,ENSG00000108465,CDK5RAP3,0.751982409926499,0.9337306484159328,0.4812823934545916,0.22792393562997548,Upregulated,0.31022351716766017
ENSG00000108468_CBX1,ENSG00000108468,CBX1,0.2722213312950706,0.6867989262586661,-0.9244865734115331,-1.3623226824809231,Downregulated,0.09794833041406065
ENSG00000108469_RECQL5,ENSG00000108469,RECQL5,0.6945117502585494,0.9120565993623033,0.126289872632983,-0.08502681595006974,Mixed,0.19010323014839192
ENSG00000108474_PIGL,ENSG00000108474,PIGL,0.48770548739069547,0.8273842450664125,-0.21071597866320438,-0.6791655463836237,Downregulated,0.29900361202423986
ENSG00000108479_GALK1,ENSG00000108479,GALK1,0.30280803819983043,0.7124364199180961,0.5483378584483247,0.7274579683039714,Upregulated,0.0023743892755591334
ENSG00000108506_INTS2,ENSG00000108506,INTS2,0.3699037188933876,0.7614530762594636,0.04363638809177134,-0.28769324221234654,Mixed,0.2595526436274879
ENSG00000108509_CAMTA2,ENSG00000108509,CAMTA2,0.8900212717332543,0.9722197081057132,0.4147957405785062,0.2604866858846507,Upregulated,0.2192982398356527
ENSG00000108510_MED13,ENSG00000108510,MED13,0.3133640219113346,0.7215483639781223,0.874589880904609,0.9855888808691656,Upregulated,0.1348969391502233
ENSG00000108511_HOXB6,ENSG00000108511,HOXB6,0.9127774417124482,1,-0.16775543885067254,-0.5280354326363206,Downregulated,0.22853970012539188
ENSG00000108515_ENO3,ENSG00000108515,ENO3,0.2188256862606596,0.6326907942831126,0.044048024828572584,-0.5332542668875364,Mixed,0.4442599438482654
ENSG00000108518_PFN1,ENSG00000108518,PFN1,0.684924345189658,0.9101517790959787,-0.7938461989522115,-1.1160956730733707,Downregulated,0.04379321411313815
ENSG00000108523_RNF167,ENSG00000108523,RNF167,0.8911175861992444,0.9725454038874026,0.385173993394115,0.2371674805714608,Upregulated,0.20717775703471966
ENSG00000108528_SLC25A11,ENSG00000108528,SLC25A11,0.005908538232300529,0.1779205835402353,-0.02954042998343828,-0.7712285855728671,Downregulated,0.5492732643475926
ENSG00000108551_RASD1,ENSG00000108551,RASD1,0.40226166144303643,1,0.3448598773287325,-0.033659311351231076,Mixed,0.37012148032983616
ENSG00000108556_CHRNE,ENSG00000108556,CHRNE,0.055972948103841985,1,0.2761836888328698,0.03986446087793932,Upregulated,0.24626506768096385
ENSG00000108557_RAI1,ENSG00000108557,RAI1,0.056201644994323834,0.40281697600948885,0.18223961037634404,0.6651033768759325,Upregulated,-0.3169262010097144
ENSG00000108559_NUP88,ENSG00000108559,NUP88,0.0064464824285743625,0.1827944527252242,-0.567674953530372,-1.2710984286603113,Downregulated,0.3862953622933665
ENSG00000108561_C1QBP,ENSG00000108561,C1QBP,5.129932127663401e-6,0.004628664474046007,-0.778002414754161,-1.7857870090864127,Downregulated,0.5622461125354294
ENSG00000108576_SLC6A4,ENSG00000108576,SLC6A4,0.2550219254442369,0.6714704569935552,0.11832726781519373,0.20645087746742624,Upregulated,-0.036615893421551866
ENSG00000108578_BLMH,ENSG00000108578,BLMH,0.03922404981322265,0.35253801685719127,-0.7472621163411631,-1.644296256243754,Downregulated,0.4867963825981354
ENSG00000108582_CPD,ENSG00000108582,CPD,0.5344937923447881,0.8461561884516662,1.0083687177538307,0.9673593731421622,Upregulated,0.28235717851834313
ENSG00000108587_GOSR1,ENSG00000108587,GOSR1,0.6420190890214871,0.8962793954461117,-0.1780512624067986,-0.2505811615254522,Downregulated,0.010012057010456226
ENSG00000108588_CCDC47,ENSG00000108588,CCDC47,0.8250873925401241,0.9547699188678441,0.14529914321760343,-0.08034973797134556,Mixed,0.2056023134368182
ENSG00000108590_MED31,ENSG00000108590,MED31,0.9456818761696689,0.9853791303488628,-0.10717442501879752,-0.3074681602158322,Downregulated,0.12358307675546275
ENSG00000108591_DRG2,ENSG00000108591,DRG2,0.27395608792649395,0.688763672475296,-0.38248899660020375,-0.7482078148100756,Downregulated,0.17904741104718908
ENSG00000108592_FTSJ3,ENSG00000108592,FTSJ3,0.029306383977124578,0.31362958380020217,-0.5422993118234865,-1.17382168527787,Downregulated,0.3386639704657531
ENSG00000108599_AKAP10,ENSG00000108599,AKAP10,0.17636429045063962,0.5913510669642035,0.15505733267969532,0.23789853712629816,Upregulated,-0.023487567919052665
ENSG00000108602_ALDH3A1,ENSG00000108602,ALDH3A1,0.832323705192561,0.9563912163862136,1.6539450073983084,2.134851510060337,Upregulated,0.05172056641970817
ENSG00000108604_SMARCD2,ENSG00000108604,SMARCD2,0.5511715263025592,0.8545702849238157,0.8339923546780817,0.5560835875248861,Upregulated,0.41664683394242463
ENSG00000108622_ICAM2,ENSG00000108622,ICAM2,0.39402565596745986,1,-0.10040189695783736,-0.23967041276828338,Downregulated,0.07947281156740345
ENSG00000108639_SYNGR2,ENSG00000108639,SYNGR2,0.21221179713052366,0.6270548354041579,0.2347017699363024,-0.31721095709292446,Mixed,0.47277132465963456
ENSG00000108641_B9D1,ENSG00000108641,B9D1,0.22573835058927552,0.6403893479693029,-0.9052770230872348,-1.4120886436918163,Downregulated,0.15450766314951725
ENSG00000108651_UTP6,ENSG00000108651,UTP6,0.03977848674513178,0.3536114317836064,-0.5222509435368111,-1.1953775135987335,Downregulated,0.37489017351914244
ENSG00000108654_DDX5,ENSG00000108654,DDX5,0.7121361836010844,0.9177664596577345,0.03696541640286288,-0.12135743353132787,Mixed,0.128045215246968
ENSG00000108666_C17orf75,ENSG00000108666,C17orf75,0.42827762987023493,0.798740993049755,-0.6942321820971019,-1.0161171289773607,Downregulated,0.06837247273367786
ENSG00000108669_CYTH1,ENSG00000108669,CYTH1,1.1138626447641231e-4,0.03517578232165101,0.8523270696621763,1.395605577216642,Upregulated,-0.19508693325334892
ENSG00000108671_PSMD11,ENSG00000108671,PSMD11,0.9695347926608203,0.9908922481998989,-0.4679970366052081,-0.6234751823943423,Downregulated,-7.354362766931065e-5
ENSG00000108679_LGALS3BP,ENSG00000108679,LGALS3BP,0.6136799720398445,0.8840221908352734,0.19013742980667628,-0.2551449442438826,Mixed,0.38162590745171737
ENSG00000108733_PEX12,ENSG00000108733,PEX12,0.6037907164659417,0.8785850763886217,-0.26672888939153544,-0.5175594481110509,Downregulated,0.12170393299220246
ENSG00000108753_HNF1B,ENSG00000108753,HNF1B,0.3552236855695066,1,-0.022276920286834416,0.0514690149817018,Mixed,-0.06090485921755924
ENSG00000108759_KRT32,ENSG00000108759,KRT32,0.5150940363395011,1,0.600754472764748,0.34085782342221327,Upregulated,0.3449377412439675
ENSG00000108771_DHX58,ENSG00000108771,DHX58,0.8208203521499572,0.9530841702691663,-1.214115708943688,-1.3683017568688236,Downregulated,-0.1871934583056442
ENSG00000108773_KAT2A,ENSG00000108773,KAT2A,0.08140797499819238,0.44995908947816005,-0.31715573012475085,-0.9913142721337775,Downregulated,0.42683416707365424
ENSG00000108774_RAB5C,ENSG00000108774,RAB5C,0.7309456864240758,0.9251930294680902,-0.019770925601859314,-0.15951945423536792,Downregulated,0.09994979838434909
ENSG00000108784_NAGLU,ENSG00000108784,NAGLU,0.15114437341218434,0.5581840855462636,0.19521902160622223,-0.3074446989941285,Mixed,0.42595891553157517
ENSG00000108785_HSD17B1P1,ENSG00000108785,HSD17B1P1,0.761075857883532,1,0.3026126307417512,0.13814108509531395,Upregulated,0.19893655687900225
ENSG00000108786_HSD17B1,ENSG00000108786,HSD17B1,0.3855368949644949,0.7711429829638576,-0.07407201436736212,-0.5432366527287357,Downregulated,0.3336317711820062
ENSG00000108788_MLX,ENSG00000108788,MLX,0.12726078921692477,0.5210401604124322,-0.11443454993025301,-0.10712635577065964,Downregulated,-0.034035297485820105
ENSG00000108797_CNTNAP1,ENSG00000108797,CNTNAP1,0.9603365138841645,0.9890020605109118,-0.4463449493294773,-0.5849625007211563,Downregulated,-0.007325555570840818
ENSG00000108799_EZH1,ENSG00000108799,EZH1,0.07907033209478213,0.4470511160498245,0.41303871315284624,0.7515970034295983,Upregulated,-0.1510413097369633
ENSG00000108821_COL1A1,ENSG00000108821,COL1A1,0.4201979354101948,0.7935241085919118,1.8455679691772742,1.9367329931969839,Upregulated,0.39203318105416624
ENSG00000108825_AARSD1,ENSG00000108825,AARSD1,0.02221862864104564,0.2887507376478277,-0.9111020955170075,-1.6175687143176067,Downregulated,0.3028971530624648
ENSG00000108826_MRPL27,ENSG00000108826,MRPL27,0.13291681778499312,0.5294762162705602,-0.7506243474641002,-1.3098283099198127,Downregulated,0.23241307773832215
ENSG00000108828_VAT1,ENSG00000108828,VAT1,0.4303892176236872,0.799541759273396,0.7563516459418929,0.6603630448055436,Upregulated,0.2607434945924882
ENSG00000108829_LRRC59,ENSG00000108829,LRRC59,0.015540116641307888,0.25549873881352586,-0.87639745516563206,-1.4294235511496656,Downregulated,0.19639722838483648
ENSG00000108830_RND2,ENSG00000108830,RND2,0.26604548359616736,1,0.1533507769067963,0.039082165240548764,Upregulated,0.12401927536690617
ENSG00000108839_ALOX12,ENSG00000108839,ALOX12,0.5131152211949882,0.8369927006889322,0.37960637102920647,0.7876340054275724,Upregulated,-0.21151973216579342
ENSG00000108840_HDAC5,ENSG00000108840,HDAC5,0.04978198406779376,0.3832504064881718,1.436762543287582,1.7629291920320542,Upregulated,0.11366900452029667
ENSG00000108846_ABCC3,ENSG00000108846,ABCC3,0.9950357946336829,0.9984017322446825,0.5174494121965294,0.17855209930446492,Upregulated,0.3834445242005645
ENSG00000108848_LUC7L3,ENSG00000108848,LUC7L3,0.7423634213209288,0.9298608406564752,0.18684686705405756,0.02453139036982598,Upregulated,0.16843584734776829
ENSG00000108852_MPP2,ENSG00000108852,MPP2,0.17095911968919994,0.5844467386695492,-0.6057456402005232,-1.144771524213974,Downregulated,0.2534152460665108
ENSG00000108854_SMURF2,ENSG00000108854,SMURF2,0.4512008424000338,0.8103277425147447,-2.1429508298618396,-2.1481780835429243,Downregulated,-0.5307246807327293
ENSG00000108861_DUSP3,ENSG00000108861,DUSP3,0.1668124829402259,0.5771966706862961,-0.03696152351011344,0.015759278179424286,Mixed,-0.04878899748301786
ENSG00000108883_EFTUD2,ENSG00000108883,EFTUD2,0.07457298858819986,0.4388410937980323,-0.9967836647544561,-1.6572769913904333,Downregulated,0.2470169876863249
ENSG00000108932_SLC16A6,ENSG00000108932,SLC16A6,0.6686157861684828,1,0.20365585875486186,0.2404918371827056,Upregulated,0.02316466413351474
ENSG00000108946_PRKAR1A,ENSG00000108946,PRKAR1A,0.1207664524617638,0.5121060645028243,-0.1538974390839219,-0.10020491504008368,Downregulated,-0.07869278750660044
ENSG00000108947_EFNB3,ENSG00000108947,EFNB3,0.8146385637666066,0.9511732849246682,0.5776577000979228,0.3526204189771031,Upregulated,0.31301303932839647
ENSG00000108950_FAM20A,ENSG00000108950,FAM20A,0.7274264229349064,0.9232242112442216,0.10785271721167784,-0.0022881765952702826,Mixed,0.10957001344935088
ENSG00000108953_YWHAE,ENSG00000108953,YWHAE,0.34836066909680535,0.7460350756763493,-0.38766915237406296,-0.2768994753690739,Downregulated,-0.1798537117966791
ENSG00000108960_MMD,ENSG00000108960,MMD,0.3868467925472962,0.7720792157581078,-1.4458586760242138,-1.7941146937527672,Downregulated,-0.09936014968489155
ENSG00000108961_RANGRF,ENSG00000108961,RANGRF,0.06468459148244454,0.4231850100315059,-0.6400219705051977,-1.3418759015342956,Downregulated,0.36706744815777886
ENSG00000108963_DPH1,ENSG00000108963,DPH1,0.9350874676942579,0.9826335685418593,-0.11831643380854887,-0.32776222489812357,Downregulated,0.12767193825694254
ENSG00000108984_MAP2K6,ENSG00000108984,MAP2K6,0.12612407177147505,1,0.7237576047192976,0.1995524449783365,Upregulated,0.5739917764663098
ENSG00000109016_DHRS7B,ENSG00000109016,DHRS7B,0.6854735128232156,0.9102209376354792,-0.6114286499436749,-0.8523545436647412,Downregulated,0.02827077449086695
ENSG00000109046_WSB1,ENSG00000109046,WSB1,0.004099253737286268,0.1534595566004351,1.7764140450993546,2.295929815241625,Upregulated,0.05329894907675271
ENSG00000109061_MYH1,ENSG00000109061,MYH1,0.5462822950068627,1,0.04654258593703024,0.028428408326517298,Upregulated,0.025206820697986413
ENSG00000109062_SLC9A3R1,ENSG00000109062,SLC9A3R1,0.43330163195701366,0.7999947287747174,2.420497332149983,2.493320454397849,Upregulated,0.5492388617586642
ENSG00000109063_MYH3,ENSG00000109063,MYH3,0.5227937500513766,1,0.018917213342629868,-0.016953133281197092,Mixed,0.03164068584940577
ENSG00000109065_NAT9,ENSG00000109065,NAT9,0.02085247295733215,0.27903436270870735,-0.4894808108197608,-1.1337766884537674,Downregulated,0.3614283565354269
ENSG00000109066_TMEM104,ENSG00000109066,TMEM104,0.048882560026044006,0.3805223925316372,0.13285341483805171,-0.5299185281203243,Mixed,0.5305618331897303
ENSG00000109072_VTN,ENSG00000109072,VTN,0.48173473624598595,1,0.11718353937033923,0.03530686873595245,Upregulated,0.09068543036529306
ENSG00000109079_TNFAIP1,ENSG00000109079,TNFAIP1,0.5914016595353931,0.8730740951904,-0.28144763267709244,-0.43982699969292927,Downregulated,0.048646317833958196
ENSG00000109083_IFT20,ENSG00000109083,IFT20,0.21618231353667505,0.6300911362702536,-0.0680736918609413,-0.49328273804026507,Downregulated,0.302139250573926
ENSG00000109084_TMEM97,ENSG00000109084,TMEM97,0.052155012153644965,0.3909806085926514,-2.3293369650203264,-2.8715516345338465,Downregulated,-0.17421273708180118
ENSG00000109089_CDR2L,ENSG00000109089,CDR2L,1.9560502865877992e-4,0.042504749365975474,-0.13721775668137867,-1.0678126800777252,Downregulated,0.6641848543878288
ENSG00000109099_PMP22,ENSG00000109099,PMP22,0.8208157536449838,1,-0.3198326768851688,-0.3677317845004873,Downregulated,-0.04384680617011177
ENSG00000109101_FOXN1,ENSG00000109101,FOXN1,0.7586105418737777,0.9357258436626854,1.1292830169449664,1.7516779456875784,Upregulated,-0.1853663645590903
ENSG00000109103_UNC119,ENSG00000109103,UNC119,0.7919303156113563,0.9457156576502002,0.7848777265560354,0.7074876765596192,Upregulated,0.25390213329664874
ENSG00000109107_ALDOC,ENSG00000109107,ALDOC,0.2659305394493593,0.6801446799603779,0.31829470722942793,0.4803088024920636,Upregulated,-0.04218118486116416
ENSG00000109111_SUPT6H,ENSG00000109111,SUPT6H,0.43840029847207845,0.8032887395270228,0.3742973856125788,0.37251172227483964,Upregulated,0.09472413043900844
ENSG00000109113_RAB34,ENSG00000109113,RAB34,0.16618144160698664,0.5768628662762999,-1.0460639269209175,-1.5330669916475428,Downregulated,0.1045160511712387
ENSG00000109118_PHF12,ENSG00000109118,PHF12,0.8679642227932151,0.9672207838044298,0.35134027855383215,-0.06772408597156779,Mixed,0.40216778823084715
ENSG00000109133_TMEM33,ENSG00000109133,TMEM33,0.43460441653870746,0.8010451244518806,-0.19443025562494018,-0.5649679808173221,Downregulated,0.22958307877800335
ENSG00000109163_GNRHR,ENSG00000109163,GNRHR,0.17237299752239432,1,0.37756279386018105,0.7073304892775247,Upregulated,-0.15329482899049282
ENSG00000109171_SLAIN2,ENSG00000109171,SLAIN2,0.8957784854582356,0.9737025717460543,0.3218383275948662,0.1976339149159791,Upregulated,0.17351237267366543
ENSG00000109180_OCIAD1,ENSG00000109180,OCIAD1,0.4070791922462681,0.785047488336575,0.20182097105285235,0.05143851322918057,Upregulated,0.16321592395003776
